per90_npxg,per90_xa,per90_progressive_passes,per90_progressive_carries,per90_pressures,per90_tackles,per90_interceptions,per90_passes_final_third,minutes,player_id,touch_pca_0,touch_pca_1,touch_pca_2,touch_pca_3,touch_pca_4,touch_pca_5,touch_pca_6,touch_pca_7,role_cluster
0.04153361903225806,0.1251000387096774,19.354838709677416,7.741935483870967,32.90322580645161,2.9032258064516125,0.0,17.419354838709676,93,2954.0,-0.06919404696430188,0.09979344307533766,0.04729711283475352,-0.06506404743852141,-0.05450874366616381,-0.021325046431009676,0.05128799679805946,-0.024196112541875255,1
0.0,0.0,6.774193548387096,2.9032258064516125,31.93548387096774,4.838709677419354,1.9354838709677418,5.806451612903225,93,3037.0,-0.04211643931794792,-0.08873377434858043,0.1328474246411139,-0.0404564563416504,0.018340874457826756,-0.07376029467385765,0.0382139682015654,0.0005192601243186254,1
0.12105784444444445,0.0,11.11111111111111,1.1111111111111112,24.444444444444443,2.2222222222222223,0.0,18.88888888888889,81,3094.0,-0.05673406012840658,-0.1676341414975904,0.04707314062532627,0.015599908996046595,-0.004950569120590964,0.016833547165470465,0.06186936291346294,0.01349578991186004,1
0.0,0.0,2.9032258064516125,0.0,0.0,0.0,0.0,0.0,93,3101.0,0.03360067777409737,0.03714173643860924,0.2886374224537247,-0.12662748735534424,-0.08292337451906398,0.049551001212631354,-0.022516847350210062,0.14432783071211308,3
0.0,0.10547324999999998,6.774193548387096,0.0,7.741935483870967,4.354838709677419,0.0,6.290322580645161,186,3168.0,-0.03222562723471345,-0.007735449992919038,0.044574416267348115,-0.002583284029431902,0.042935760833261644,-0.03800590208321137,0.06177333780701964,0.008963158927274796,0
0.0,0.0,2.8846153846153846,4.615384615384615,12.692307692307692,1.7307692307692306,1.7307692307692306,7.5,156,3193.0,-0.08729491109681992,0.21390244986562193,-0.05779526835816883,0.0003574077386657997,0.06381722416869065,-0.06249775133786926,0.04926028971809102,0.04184089334137773,6
0.0,0.0,15.132743362831858,7.168141592920354,2.3893805309734515,2.3893805309734515,0.0,3.982300884955752,113,3205.0,-0.016775123331659293,0.19031390148493993,0.1297392591721551,0.011400971900502101,0.004319631931317922,0.1290444071932011,-0.03423017289659866,-0.05575582287087808,2
0.1497642115909091,0.0,3.0681818181818183,2.0454545454545454,10.227272727272728,0.0,0.0,13.295454545454547,88,3233.0,-0.0710386270990668,-0.08301874713496216,-0.11671219636396539,-0.07299497787318528,-0.06482177634838995,-0.012768053304822693,-0.012286077221734684,0.06796204706608974,3
0.0,0.0,25.86826347305389,5.92814371257485,7.005988023952096,1.6167664670658681,1.0778443113772456,3.772455089820359,167,3244.0,0.05100043458211426,-0.00813573410715689,0.2589191958046191,-0.11800963885416561,-0.050238009979850964,0.00912093909097997,0.0018532330131700418,0.11354977650979463,0
0.0821648826446281,0.01602957644628099,5.206611570247934,1.487603305785124,15.6198347107438,0.743801652892562,0.0,17.107438016528924,121,3293.0,-0.07128171094769323,-7.709246802010319e-06,-0.07543256832051179,-0.02270872023085128,-0.030566912718121016,-0.04111002523285563,0.005713733447631749,0.0286280018081252,6
0.15121621548387096,0.023301509032258062,5.806451612903225,2.9032258064516125,29.032258064516125,6.774193548387096,0.9677419354838709,11.61290322580645,93,3296.0,-0.06183360424223093,-0.18668238388241545,-0.030876891623150167,0.05218236057797928,-0.021701979919274243,0.02073006933733188,0.0373861231715079,-0.03922319072594638,1
0.0,0.03972555574468085,7.659574468085106,5.74468085106383,8.617021276595745,0.0,0.9574468085106382,24.893617021276594,94,3302.0,-0.06630765292010404,0.0799757158113551,-0.12630180934795449,-0.005253800281566172,0.15439599544312388,0.004988953839233576,-0.017308034864485383,0.14100083879422173,4
0.06378700000000001,0.7475822185714286,11.428571428571429,2.857142857142857,13.571428571428573,4.285714285714286,1.4285714285714286,19.28571428571429,126,3308.0,-0.07259281789611582,0.2744499614084016,-0.04586330383682429,0.10739354037677562,0.058712645258009934,-0.006915163662160943,-0.0473796078942129,0.01969157663018845,6
0.0,0.0,22.5,7.82608695652174,6.847826086956522,1.956521739130435,1.956521739130435,8.804347826086957,92,3314.0,-0.05716269810701269,0.26893582182020104,0.0847281383596424,0.0644077297576504,-0.0037344680438482726,0.1026027909142665,0.001770455362189837,-0.07376356993203018,7
0.2324665276744186,0.02978331488372093,2.511627906976744,1.6744186046511629,8.372093023255815,0.0,0.0,7.534883720930233,215,3318.0,-0.07982673249543851,-0.019103740062446573,-0.12428445605110804,-0.049863737655213645,0.002213172064159126,-0.005518347630591958,0.0592017177333381,0.023847020178533032,0
0.0,0.01682104891304348,21.032608695652176,3.91304347826087,10.760869565217392,5.380434782608696,0.48913043478260876,23.47826086956522,184,3329.0,-0.02873232170026886,0.25232207203789675,-0.05336985099812555,0.10871602078967534,0.025972771731645885,-0.03943518082963424,-0.00013196009718099204,0.024115997132230824,0
0.09274669436619717,0.026664088732394366,22.3943661971831,4.647887323943662,1.6901408450704225,2.112676056338028,0.4225352112676056,9.71830985915493,213,3336.0,-0.017394932832146385,-0.1791075975112239,0.11988760073594862,0.04453657529474951,0.034313984226976346,-0.10067428225644469,-0.09499819114986033,-0.028947399423745253,0
0.17178099173553718,0.02127556859504132,1.487603305785124,0.743801652892562,20.826446280991735,0.0,0.0,8.925619834710742,121,3445.0,-0.06925317094733821,-0.06746877887525674,-0.08993728934815888,-0.11564418909774413,-0.06928110599144485,-0.04725622973306646,0.019867790384784284,-0.05358106211035481,6
0.28554790161290317,0.05268472838709677,0.0,0.9677419354838709,31.93548387096774,2.9032258064516125,0.0,13.548387096774192,93,3457.0,-0.06331296868320646,-0.021381127271738645,-0.1356205631882802,-0.09977429936116824,-0.06456428799484659,-0.03392278799624019,-0.021597023059426793,0.02629795879852296,1
0.0,0.0,19.14027149321267,0.8144796380090498,0.0,0.0,0.0,5.294117647058823,221,3468.0,0.5626270022358346,0.0012682703341486466,-0.028903611264708345,0.0034066123530338034,0.004446870994671812,-0.01788366458767136,-0.005691136098143233,0.0026373637425339655,0
0.13646614426229509,0.0,26.557377049180328,4.426229508196721,3.6885245901639343,5.163934426229508,2.2131147540983607,6.639344262295082,122,3494.0,0.011592186378808818,-0.16089402211402645,0.1659456858755265,0.021658242353012096,0.04149510635450992,-0.1253248698196495,-0.08413564377095191,-0.020263896526868243,2
0.02455925806451613,0.01482742258064516,38.70967741935483,4.838709677419354,13.548387096774192,0.9677419354838709,0.0,35.806451612903224,93,3500.0,-0.05568969979925853,-0.05097665449457905,0.056560032589504185,-0.058370820635347334,-0.038440599711475426,-0.09341769519715933,0.011208574260106866,0.01641733930616223,4
0.08274868064516128,0.006342708677419355,9.677419354838708,9.677419354838708,12.580645161290322,0.9677419354838709,0.0,14.516129032258062,93,3504.0,-0.0924241342736792,0.2122665347079526,-0.06920492305374149,-0.023857421125736588,0.024569161078858905,-0.08488661640030218,0.09136766827242589,-0.02307729842504096,7
0.0,0.0,28.636363636363637,1.0227272727272727,0.0,0.0,0.0,5.113636363636364,88,3509.0,0.6712960587702576,0.009583768672302173,-0.08080789375389445,0.013577190544064524,0.0033710795211665916,-0.018416010850140788,0.031830906099648046,-0.011588457397728558,7
0.0,0.011244345967741935,10.887096774193548,1.4516129032258065,21.774193548387096,2.1774193548387095,0.7258064516129032,11.612903225806452,124,3532.0,-0.043919897210806656,-0.06012954321370905,0.06365425839519573,-0.07801149330253403,-0.02122939960471296,-0.030246355403788252,0.09549344399240853,-0.005012147042735393,6
0.05396661048387097,0.1560044951612903,19.354838709677416,5.806451612903225,8.709677419354838,0.9677419354838709,0.0,34.83870967741935,93,3533.0,-0.08826847088914681,0.1771403969419825,-0.15567037970583925,-0.010206983428003077,0.15150836311478214,-0.10734885935644481,-0.01950670386425899,0.11859376511129671,4
0.1842433451612903,0.0,0.0,0.0,3.8709677419354835,0.0,0.0,0.0,93,3569.0,-0.05953946353483422,-0.04922610127198149,-0.16407446657544755,-0.1868622909056783,-0.18781715603301913,-0.00967857098206085,-0.026203053744833817,-0.1629680301329293,3
0.0,0.0,0.0,2.9032258064516125,7.741935483870967,0.0,0.0,2.9032258064516125,93,3576.0,-0.03553336798746598,-0.2018649852428557,-0.10328839932405975,0.058760647764296584,-0.0394233641042008,0.10866787888232837,-0.07257171855667596,0.08415037696126063,3
0.006608051658767772,0.05005564549763033,7.251184834123222,3.838862559241706,5.545023696682464,2.985781990521327,0.42654028436018954,12.796208530805687,211,3594.0,-0.05094508073660594,-0.24594465130410176,-0.04587946565645816,0.16063640484502517,0.06117267751602715,0.11866157506151388,0.053219634916378725,0.008160094225458592,0
0.00866126911764706,0.09215525470588236,17.647058823529413,0.8823529411764706,6.176470588235294,2.6470588235294117,0.0,22.941176470588236,102,3612.0,-0.06464881227552427,-0.27656098674534435,0.005137490247226401,0.1789803042303626,0.0813273068403692,0.08872707636315624,0.010403670349827433,0.005616563891149056,4
0.0,0.0,12.580645161290322,0.0,12.580645161290322,0.0,0.0,2.9032258064516125,93,3645.0,0.003768344119875479,-0.14609695246516047,0.1318797190855019,0.04473728330987305,0.04417179513569463,-0.028447333129548013,-0.0009810875590580885,-0.06589913975228255,3
0.07230047307692307,0.2988576,17.307692307692307,2.3076923076923075,9.23076923076923,0.0,2.3076923076923075,26.538461538461537,78,3664.0,-0.06729284852257911,0.25918646856764893,-0.06527229608545189,0.046063911490918055,0.15933998138156305,0.011590043774106662,-0.03409515747118583,0.001335712784659288,5
0.0,0.0,10.465116279069766,1.0465116279069766,3.13953488372093,0.0,0.0,5.232558139534883,86,3702.0,0.07240343754252236,0.17165603842831922,0.15737581460876868,-0.0031213579878874888,0.012901622559436905,0.17991685305459787,-0.06556606637215792,-0.028780456408290904,3
0.010438738115183246,0.10153207931937172,14.136125654450261,1.4136125654450262,15.078534031413612,1.4136125654450262,0.0,16.020942408376964,191,3707.0,-0.07364210818524498,0.023141707478293506,-0.00861949727701844,-0.04144245615877264,-0.04866671086148848,-0.04279241987942139,0.07812261739517842,-0.0072867346481413995,0
0.09615702609375,0.002983489125,18.28125,1.875,4.6875,1.875,1.40625,6.5625,192,3960.0,0.0019960797228434726,-0.15627414633691558,0.1474992993892626,-0.012655661536163262,-0.00020297272518157117,-0.14373451063750725,-0.06928678623955636,0.004110161164232023,0
0.06952365584415585,0.1220627518831169,5.25974025974026,1.168831168831169,17.532467532467532,1.7532467532467533,0.5844155844155845,19.870129870129873,154,4272.0,-0.06739375541409148,-0.17589443554506098,-0.03028877014372205,0.031193481251370243,-0.002874953271941409,0.02023639021681242,0.04220889745949724,0.026989868286916324,6
0.0,0.0,14.765625,0.703125,0.0,0.0,0.0,2.8125,128,4276.0,0.6100968279497381,0.0014262866791021859,-0.06244446413719165,0.01795109056951223,0.012399848397922799,-0.01891833363437101,0.011466335004212848,-0.018074211726515743,2
0.12635374430051816,0.0028359736787564767,3.2642487046632125,2.7979274611398965,6.528497409326425,1.8652849740932642,0.0,3.7305699481865284,193,4367.0,-0.06029786573445904,-0.1418802867861777,-0.052553622660325885,0.028816143949628795,0.00819758709904975,0.0087225487094549,0.017378960976496383,-0.026317861176036704,0
0.21681506597938144,0.13828907969072166,6.494845360824742,0.0,38.96907216494846,3.711340206185567,0.0,12.061855670103093,97,4417.0,-0.05625463170790112,-0.01807875656486991,-0.05709515177745214,-0.0791363007370073,-0.043143458096113536,-0.04856151613059393,0.027432155209984543,-0.03685079122799383,1
0.060140820290322576,0.006725598387096773,9.677419354838708,1.9354838709677418,26.129032258064512,2.9032258064516125,0.0,14.516129032258062,93,4597.0,-0.056213847797877005,-0.13728598746621246,0.030004503274666573,-0.025465237955693953,-0.019442453370331663,-0.06970394161239614,0.02367050471936649,0.01831548914838944,1
0.0,0.0694421393478261,15.65217391304348,4.891304347826087,21.521739130434785,0.9782608695652175,0.9782608695652175,19.565217391304348,92,4831.0,-0.07391855792772369,0.2531952716622895,-0.05649784420574466,0.026947008669020747,0.15382998975998347,-0.011157743296329245,-0.008089955787840927,-0.029090758355195125,1
0.04106176294736842,0.0,2.8421052631578947,0.9473684210526315,6.631578947368421,0.0,0.9473684210526315,6.631578947368421,95,5204.0,-0.0681549846377561,-0.040333962553706845,-0.0321735852028082,-0.009904438216139391,-0.032978542255348756,0.081979294907771,0.021091062703959135,0.08997058500494924,3
0.0,0.0,16.105263157894736,0.47368421052631576,0.0,0.0,0.0,1.4210526315789473,190,5205.0,0.6562667112175962,0.013356873258209074,-0.05539014599165003,0.00501422312808676,-0.00031645168230311845,-0.0039264443428732795,0.01945632641853241,0.006589915456648967,0
0.29373735254922284,0.10775893056994819,5.129533678756477,2.7979274611398965,7.927461139896374,0.46632124352331605,0.0,13.989637305699482,193,5207.0,-0.07077561259506988,-0.07468452337731227,-0.13564155371450157,-0.041916874026011464,-0.03701270816584147,0.0075740763884800414,0.008569200810028018,0.006756319374172451,0
